video_id,nsfw_score
31112,6.2552637246e-05
220153,0.131712317467
113916,0.12591843307
75400,0.00185949110892
10870,0.00426151789725
70322,0.0263289138675
26251,0.0284018926322
429713,0.000154767069034
34752,0.0464480817318
56474,0.194539934397
364150,0.00255412468687
92180,0.0457193404436
43845,0.00807119440287
49162,0.003733424237
136727,0.00018901846488
40969,0.014573270455
37025,0.0197957586497
72412,0.00370144564658
16460,0.00544038135558
15602,0.0101514430717
20378,0.00128625205252
133255,0.111062087119
29020,0.00378520949744
41769,0.0410108193755
80473,0.0118209710345
35611,0.000534952327143
73775,0.00208829599433
51848,0.0029084298294
148431,0.0521858371794
103686,0.00352685549296
292191,0.692103981972
6404,0.0912328287959
20128,0.0235281009227
221444,0.00231275265105
49029,0.0574739277363
355636,0.00362791470252
279690,0.14282181859
70577,0.0357746332884
393841,0.0612565651536
35735,0.135957241058
34774,0.0119769209996
71016,0.0108454395086
46902,0.000524129543919
106256,0.0173058751971
85693,0.0238107331097
33501,0.0312904603779
69326,0.131873443723
2153,9.83974314295e-05
46230,0.889444887638
36855,0.00157709245104
127380,0.00083772756625
30127,0.00904971174896
7288,0.00969529151917
28201,0.00659017730504
13848,0.000316278572427
15895,0.0376606024802
18939,0.00711327418685
329981,0.00337405572645
94092,0.0198338385671
133931,0.00515543948859
1483,0.0839904099703
75926,0.032994877547
153170,0.513771116734
337154,0.00402837013826
338964,0.00437962217256
61523,0.0468054749072
97449,0.0358714908361
72754,0.00348777370527
5056,0.492707699537
25608,0.107864201069
88051,0.0185430441052
28433,0.000336022028932
9605,0.0167280063033
102222,0.117396369576
81382,0.0102932797745
49508,0.00528153963387
16295,0.00326684233733
34689,0.0368177518249
11596,0.0965034216642
50401,0.00235444447026
8444,0.000167598569533
354421,0.244005069137
67451,0.0196647103876
332288,0.0041178194806
46223,0.00167161179706
11287,0.0905360355973
214418,0.000824330898467
1865,0.00181205244735
399615,0.00034270028118
330294,0.0742699205875
106230,0.118918202817
172295,0.00211731088348
334298,0.0135862398893
42094,0.000479795009596
190913,0.534798920155
64228,0.0364034883678
35262,0.0580217279494
118575,0.0211294759065
27495,0.380608171225
86131,0.00796858593822
16767,0.0125157618895
28969,0.0369236953557
943,0.00632802257314
26861,0.000833792670164
319975,0.0639835447073
374205,0.0183644425124
18044,0.00368792819791
211337,0.0307564809918
11972,0.00510522630066
61485,0.152365282178
256962,0.000369696237613
285463,0.0328225456178
249057,0.0191541835666
186991,0.554640293121
133458,0.00019397700089
154671,0.000882401538547
98554,0.000217887136387
15875,0.00162590108812
99095,0.00116064725444
9789,0.141000881791
10577,0.00775330932811
140174,0.00264210393652
82460,0.000385940336855
257614,0.00236205523834
56853,0.62961935997
101288,0.00129215593915
9599,0.446400523186
48128,0.0119235580787
43605,0.000326833105646
115108,0.0379559621215
11081,0.105134733021
131673,0.041607670486
41517,0.00371787743643
42231,0.00295752449892
13132,0.568261265755
42676,0.0210754629225
314220,0.000718255643733
134012,0.00655254302546
109443,0.0288583561778
377275,0.0170231442899
112033,0.00454317592084
361146,0.0146431932226
60018,0.00852319411933
54796,0.00244745821692
205557,0.000934906478506
312813,0.00367854745127
11566,0.00588986789808
203060,0.000929081288632
161080,0.00157639221288
52320,0.000461013318272
55063,0.00138951546978
149883,0.00185489922296
92796,0.00486172316596
30496,0.00209905975498
17631,0.00718361185864
37264,0.205924004316
269070,0.00186743692029
12395,0.0082083651796
69722,0.00284014944918
115054,0.00546522438526
52796,0.0966803431511
262789,0.0059863422066
331962,0.00217101885937
159514,0.00621680682525
56191,0.025771908462
523,0.272983878851
39893,0.131322190166
79570,0.0028283521533
139433,1.09959391921e-05
177566,0.00211969274096
25517,0.0177760012448
78096,0.0018389034085
258631,0.022932773456
3716,0.211129620671
82737,0.00638139946386
63963,0.0787359252572
47985,0.00992783717811
8066,0.00157236785162
74790,0.0111817466095
353866,0.000444438192062
62009,0.0706016048789
45041,0.00923192221671
62947,0.128297194839
265178,0.00048625053023
77663,0.00239716982469
68715,0.0617310218513
36817,0.00159247789998
3115,0.00864241179079
109455,0.054196704179
80527,0.000957740005106
24077,0.0150659754872
6477,0.00423637824133
386100,0.0365374013782
52850,0.000886752386577
39130,0.270029127598
43111,0.0519150123
13574,0.00158722500782
25232,0.00210034451447
22213,0.110672667623
84760,0.0477633662522
49842,0.0153290098533
202831,0.0300746206194
336669,0.000193344400031
137269,0.00024201166525
424822,0.00644551822916
232860,0.0136614413932
305276,0.000657851400319
15066,0.0117296986282
8827,0.00656678713858
127142,0.00680913031101
11937,0.155360847712
2360,0.000547606381588
43808,0.0192670710385
18587,0.0150759844109
212747,0.0071157393977
30890,0.00102643552236
38019,0.00211211666465
56168,0.527745783329
42652,0.00821048486978
45197,0.29153957963
30877,0.0122999921441
107625,0.0286688245833
55792,0.030832266435
372691,0.00682303728536
38509,0.000373872433556
18658,0.00146468589082
76853,0.00496924296021
194720,0.00507728056982
142093,0.165792539716
178587,0.00623759301379
1859,0.0212561804801
57276,0.0038529469166
1643,0.950918972492
81586,0.000478992820717
65521,0.201781958342
56036,0.00246161106043
139380,0.00438900757581
318042,0.00352112203836
1877,0.0109478812665
9894,0.0182709656656
135214,0.00979514513165
31325,0.17094053328
197754,0.000791323429439
59883,0.000362917257007
58404,0.0642441287637
321621,0.00164151948411
65889,0.00107724394184
36834,0.0623698942363
84984,0.0137165384367
84655,0.0107368193567
77458,0.000165817298694
82474,0.00932052545249
44162,0.00126750639174
412213,0.00024129236408
50950,0.000939601857681
121695,0.0669007077813
68822,0.00326788402162
64304,0.000761185132433
50021,0.0654670894146
281007,0.000254990125541
74215,0.00875650625676
167198,0.0254200082272
114033,0.00109124043956
196325,0.000851005024742
329407,0.00214127986692
164331,0.00322768976912
75897,0.0127419847995
200918,0.000434528570622
113638,0.0611845999956
73129,0.014748763293
14043,0.0221323724836
42012,0.0214843954891
43844,0.00882885791361
2168,0.0109385866672
102870,0.0353277102113
207999,0.0359103530645
61711,0.167430892587
20186,0.0586649142206
10711,0.00580607634038
47921,0.00717522436753
344123,0.0159509684891
255552,0.105402998626
74810,0.00447186874226
28,0.0243126731366
36699,0.000855569611304
174751,0.00666458252817
245019,0.00356807210483
19618,0.000491117592901
39219,0.00913665629923
22171,0.307221323252
12704,0.0525077022612
862,0.000582050648518
38366,0.0383251197636
45379,0.0112662967294
29284,0.0298357866704
9600,0.0857796743512
298396,0.000205936899874
44626,0.407322943211
110553,0.000237981963437
211729,0.00861926749349
51912,0.00378157896921
37177,0.00211193133146
347382,0.00432594073936
147405,0.197248488665
5967,0.00338965770788
257117,0.00927283149213
15419,0.00234942417592
49410,0.00262397807091
17447,0.000585557834711
287391,0.0202405005693
62688,0.00538844335824
103066,0.0138810649514
40127,0.0102855237201
242376,0.000260525499471
283521,0.00535993138328
5921,0.00372753525153
49096,8.49731077324e-05
37602,0.00516691245139
23570,0.00633452925831
55398,0.237153053284
17898,0.00890191365033
22538,0.00176361750346
176983,0.00565688218921
38469,0.0420389845967
154093,0.00748619809747
25520,0.0021758552175
93114,0.00823289249092
146203,0.0406428910792
7860,0.000179694427061
157375,0.16909083724
101242,0.010236796923
355066,0.000508810102474
362077,0.00373571645468
5055,0.0212344769388
76516,0.00528640672565
126783,0.0140766454861
18410,0.000269899814157
48161,0.0283212382346
9053,0.134111106396
61708,0.000966513413005
43919,0.217025905848
128149,0.975639760494
337641,0.775545716286
106742,0.006122819148
20978,0.0483383275568
17935,0.0471892394125
57361,0.00481110159308
99313,0.000705977901816
149763,0.0459510311484
52677,0.0242162048817
52734,0.575393736362
37630,0.253129422665
121539,0.601431190968
62570,0.00465199584141
164,0.0233749113977
26983,0.0890373662114
45712,0.0258996114135
276922,0.00521756056696
1879,0.0504032038152
71157,0.00803352613002
10597,0.000960024946835
63360,0.147524371743
59678,0.00268879975192
41969,0.102536953986
27655,0.000474209926324
57775,0.0886376202106
62726,0.00314948963933
85721,0.00337561103515
25893,0.00479420460761
44992,0.00430482067168
18992,0.00306812138297
449696,0.0449851006269
18395,0.00810215249658
89315,0.142135903239
183889,0.0147892013192
298032,0.14806483686
178614,0.000266882911092
63317,0.00321588036604
187602,0.0438664443791
45210,0.0129538280889
93164,0.000666031672154
82327,0.0424158386886
114490,0.0682301521301
13460,0.00327509082854
43012,0.000605457054917
13373,0.00233053904958
16158,0.000708601961378
107393,0.00120220391545
324291,3.02102525893e-05
38745,0.0131969274953
287703,0.00612237164751
18029,0.0971476361156
183190,0.0149720367044
80992,0.13697513938
14675,0.00744482735172
154793,0.00878477096558
77829,0.000321689178236
245859,0.00535356998444
224076,0.00133098091464
10303,0.0965661332011
20361,0.00613274471834
140708,0.00146657985169
41831,0.00548678915948
1896,0.0502872355282
43812,0.387458503246
12634,0.392467647791
41530,0.0116091957316
91076,0.0119018470868
78531,0.00747131044045
11791,0.000520223868079
262840,0.0158366989344
60534,0.00373370805755
253414,0.00704215234146
42696,0.000400478980737
326011,0.0595565848053
30565,0.000614942400716
262897,0.0006138739991
75130,0.363042116165
150043,0.000463081203634
459928,0.00401724735275
325365,0.00414235098287
23398,0.126747608185
8991,0.00187869369984
70338,0.00196885270998
391698,0.00306831393391
20178,0.005515945144
249660,0.000456529989606
11658,0.0594500564039
38022,0.016976442188
288098,0.0145645411685
38727,0.0279584098607
325848,0.00117272313219
64335,0.364195227623
108017,0.00571807194501
282346,0.704350054264
172923,0.0873511880636
33470,0.00556158740073
13,0.22355119884
285011,0.00158939068206
61411,0.0879143625498
3072,0.00518858525902
345139,0.000254059239523
227832,0.0839758142829
222951,0.0317491143942
75969,0.00142322352622
23692,0.0109026106074
336972,0.000424959347583
156236,0.00731026567519
9849,0.0150754377246
99495,0.00816324073821
36674,0.00998566206545
23857,0.0298053137958
51608,0.00369364279322
63020,0.012730316259
81481,0.0149200093001
150010,0.0147212669253
46523,0.0151793230325
34012,0.135999426246
11384,0.0056425393559
70131,0.0042875893414
51521,0.0411340370774
375012,0.29016110301
401743,0.0133208222687
10773,0.00154056423344
9275,0.00299849570729
178755,0.764104902744
33998,0.00240935524926
10227,8.80641819094e-05
10228,0.0106436703354
160070,0.0210007876158
258630,0.000602754415013
3418,0.000927920627873
168138,0.0162253323942
54028,0.0162270516157
174958,0.015451326035
257668,0.00416687736288
64926,0.174263700843
293380,0.0151619976386
2617,7.71527265897e-05
276846,0.00269484450109
124501,0.0207410044968
415137,0.235308974981
93734,0.0952737256885
84658,0.0171678252518
294600,6.09512826486e-05
55479,0.00991815887392
78115,0.00775418663397
99453,0.0327093377709
36888,0.526939868927
1991,0.00446111056954
3103,0.00182311027311
241771,0.560208201408
28051,0.00258824252523
109933,0.280010819435
107427,0.0516813732684
45077,0.0506680570543
53456,0.0769382789731
35668,0.00123941630591
138103,0.00547492643818
6393,0.00543697969988
330112,0.0129149714485
36572,0.0489509105682
29960,0.00459869811311
41923,0.00479916715994
75754,0.00060062110424
445727,0.000241521600401
53411,0.0158183611929
20296,0.00401952955872
105981,0.346650630236
197053,0.0425133220851
170292,0.000220613292186
18937,0.00236780382693
20945,0.0194498263299
9041,0.0682808607817
170187,0.0011875864584
14463,7.20116586308e-05
575,0.379859745502
43535,0.0030189123936
336850,0.00512844184414
100910,0.060561876744
8618,1.33617295432e-05
109417,0.0148991951719
421962,0.00154315249529
74122,0.00248903711326
9391,0.000975327158812
385738,0.000341224804288
29263,0.0339230820537
11246,0.00131564645562
26880,0.00641933456063
43936,0.00659714313224
104965,0.0363295935094
227975,0.00249890913256
27428,0.00282856216654
14525,0.000227590397117
353571,0.0076450384222
173327,0.00242828018963
382155,0.000497857283335
110958,0.0199725497514
77759,0.00320525025018
46383,0.0157694425434
37218,0.027615102008
16962,0.021540755406
84066,0.0258630029857
1849,0.00173432182055
42717,0.0543027818203
165108,0.0264765042812
31002,0.000982311088592
34424,0.00166413583793
24272,0.00144151924178
131334,0.0106420628726
75532,0.00294757634401
184260,0.00100991153158
378477,0.95488679409
85790,0.00476129213348
12270,0.0180562473834
49004,0.0110622178763
21671,0.00680530071259
24066,0.00162313703913
42521,0.415447682142
80670,0.0016033226857
376426,0.0139696747065
45218,0.016576115042
22554,0.00200043711811
48207,0.118188902736
37193,0.0541487634182
100057,0.0205929204822
8885,0.00696940999478
75950,0.0281207598746
11515,0.000615619763266
34377,0.0549625903368
44415,0.00286119384691
173171,0.00286746677011
60479,0.0116931861266
12,0.00648991111666
68053,0.13900026679
110598,0.0223313551396
260234,0.0170536767691
28742,0.00165536080021
48613,0.0227572582662
37034,0.0103188762441
315134,0.000300293235341
41377,0.0175470020622
280957,0.011734155938
22302,0.211644396186
402877,0.00177454249933
39933,0.176429182291
50075,0.00279730395414
11576,0.00258314027451
148033,0.00277417851612
279086,0.00422888202593
98125,0.112739518285
111083,0.0209174919873
307293,0.00466919178143
25168,0.00947545003146
37545,0.0351265631616
25445,0.000656369025819
36123,0.00135900336318
239553,0.00864447187632
52314,0.00957640819252
9301,0.0442502908409
19566,0.00379994278774
31821,0.0114774657413
293572,0.00144297652878
118617,0.0410366877913
125140,0.10215831548
74458,0.00761814927682
120747,0.00700473738834
9303,0.516787052155
927,0.025680931285
261581,0.00946474075317
208783,0.000678392476402
84214,0.0617627650499
288708,0.305140554905
28670,0.108766868711
103119,0.00404232554138
74998,0.0248493254185
241939,0.0001582212426
37532,0.0123372329399
31694,0.0373441278934
19273,0.000186653647688
93427,0.00164270855021
17460,0.00532005680725
16154,0.00374359707348
95358,0.0486903302372
41051,0.00458369217813
340210,0.00087346334476
55740,0.0360150299966
317442,0.0281260199845
90992,5.78443978156e-05
102155,0.0138508444652
14262,0.0186185948551
13641,0.00940819364041
199584,0.00111068808474
6967,0.0663717985153
380282,0.0142714520916
46717,0.00122212513816
11074,0.0188031196594
86763,0.00353180081584
2104,0.0230486411601
185191,0.00360610848293
25033,0.00159810413606
22490,0.00375685188919
27859,0.00152713747229
363056,0.000230952849961
140783,0.00789489690214
87881,0.00153197732288
41413,0.0236223097891
166027,0.0174838677049
217896,0.000770561164245
14565,0.00940180011094
44018,0.00955894868821
85778,0.0816800966859
18568,0.000116563780466
27182,0.00365118705668
32686,0.00140419229865
347126,0.000270666438155
32237,0.00369848567061
72190,0.0133854039013
14778,0.000201243703486
118017,0.0666225999594
67297,0.00554160168394
11426,0.0378977283835
246916,0.0213669035584
26296,0.0312754735351
56224,0.0122504634783
41187,0.120476305485
27420,0.00359268416651
17941,0.04358330369
43896,0.0126558961347
22449,0.00100577506237
254672,0.155274689198
14560,0.000460185256088
54111,0.00350539828651
92771,0.0219378806651
1368,0.0373453274369
62967,0.00376017275266
153717,0.0284709781408
84228,0.122806414962
196907,0.0129865249619
32052,0.00593022024259
15730,0.0265457127243
71117,0.0775345042348
369834,0.0414909906685
12573,0.00203874637373
130055,0.000439946074039
18292,0.0167021565139
10618,0.0313455909491
362583,0.000497670844197
310001,0.43611073494
440,0.00452885497361
183171,0.00275773229077
43852,0.0885433703661
67460,0.00328616145998
29982,0.37629660964
250376,0.00229906453751
37923,0.0419884733856
5951,0.000171003994183
33079,0.012120260857
461955,0.0177227146924
69846,0.0038006992545
179538,0.00847798027098
64945,0.00628742342815
315256,0.00606397632509
1809,0.125572517514
320873,0.00214105588384
278660,0.00957924313843
22023,0.0010717533296
42700,0.00410803826526
94478,0.00675462465733
98303,0.0113502629101
340223,0.134739682078
60170,0.860872983932
9947,0.0392451360822
362058,0.0212607830763
216369,0.00489678280428
34269,0.00176928634755
123398,0.00338996038772
202885,0.034760132432
40448,0.00183033372741
135647,9.9064927781e-06
211085,0.00984926149249
81581,0.047127828002
84090,0.0255855582654
55694,0.568230211735
106006,0.0012112383265
128284,0.0466570407152
346093,0.00991567689925
84119,0.000183112191735
31858,0.0403528623283
412590,0.00201805913821
136928,8.59010615386e-05
10307,0.00149413582403
37146,5.76995043957e-05
21622,0.15430675447
13166,0.0105263283476
4523,0.0906674712896
81342,0.00168111780658
74395,0.0090597840026
205775,0.0057960874401
153041,0.000557409715839
697,0.0106971384957
108586,0.297039985657
4462,0.759611904621
23861,0.000815837353002
43423,0.000745892466512
63081,0.0472278669477
244852,0.0234034880996
5177,0.011393064633
41397,0.0142800621688
228381,0.000419995660195
25004,0.386406242847
9595,0.00775313004851
43440,0.0179464407265
28635,0.00756866158918
13253,0.00413450971246
6951,0.000319307990139
184681,0.00864372029901
79950,0.0588014610112
419147,0.00109566131141
57203,0.0534436702728
84520,0.114339776337
60152,0.0030455305241
284288,0.078602142632
13791,0.0427692234516
1272,0.000526942196302
68528,0.00216076290235
208305,0.000697792565916
47502,0.0119350021705
30106,1.98502075364e-05
64524,0.00121640658472
30977,0.00271156756207
127391,0.00352766481228
391626,0.0303017292172
11048,0.0345691218972
26243,0.00414183549583
12656,0.00153839902487
355135,0.00422227056697
259761,0.0461954772472
64963,0.00425896048546
29060,0.00869313254952
56320,0.00410264264792
275771,0.00703318836167
175739,0.00354367005639
31606,0.0016586438287
199655,0.00154779979493
77174,0.000679730146658
259835,0.00498336879537
14442,0.0810471251607
210777,0.00255944393575
8875,0.00240928656422
779,0.00522844679654
19054,0.0122240083292
8391,0.282047063112
74397,0.0193059649318
39800,0.00164796982426
74534,0.146089434624
123949,0.0104885371402
31015,0.0163650158793
41521,0.0260110199451
250705,0.0535302646458
65416,0.00362916779704
230158,0.0163478627801
38033,0.00978281348944
9877,0.0164427161217
80677,0.0889680534601
294098,0.0258440896869
37196,0.00479831779376
18693,0.00105375552084
27642,0.0109876692295
76338,0.00842101592571
70925,0.0071733770892
156708,0.0784056931734
86209,0.000259051274043
36055,0.122917957604
128891,0.00171948759817
315010,0.000432961911429
47282,0.22300067544
48431,0.162977486849
115046,0.0357809476554
19644,0.00901643466204
265394,0.00132227537688
186809,0.000690437445883
296456,0.0815337821841
18585,0.00303408270702
295782,0.00113752484322
63432,0.000728536222596
133786,0.012154519558
127224,0.0385730713606
324542,0.010120280087
94047,0.00960201304406
133459,0.0966440811753
35113,0.149169042706
26623,0.000123355755932
49847,0.171371430159
55166,0.00157465867233
93890,0.000183797354111
878,0.00761963427067
392553,0.00155707716476
263855,0.000496882130392
26379,0.00807884149253
115111,0.102793894708
20556,0.236577361822
65104,0.00087922916282
89463,0.00736854504794
91683,0.000346235465258
152532,0.000828572432511
1371,0.129291817546
149235,0.0330826379359
75889,0.0473220609128
32547,0.0197825860232
8927,0.0386253595352
48116,0.00469589326531
11107,0.00172703620046
51261,0.0288068559021
97690,0.00116026715841
28019,0.0141686610878
89458,0.000929403526243
135204,0.01390969567
2332,0.000113389214675
67883,0.000421607837779
44155,0.0131278857589
47971,0.412862241268
17102,0.0259504374117
60194,0.00741967605427
362202,0.00294381333515
322240,6.94908812875e-05
597,0.0688861086965
209385,0.0266793854535
48127,0.00166729802731
27116,0.0265425462276
58699,0.0112200211734
55616,0.00352524849586
41135,0.0104144560173
22177,0.00101839273702
245700,0.00169056479353
428612,0.0127723654732
170039,0.00238313153386
311324,0.0111233079806
37022,0.0372959710658
47891,0.00161769858096
8987,0.00368660222739
35867,0.0203889273107
49158,0.00431638490409
263976,0.00399493006989
371942,0.15549056232
4248,0.000394968490582
24116,0.00134223909117
233470,0.00262092472985
42172,0.0833917558193
28874,3.3271353459e-05
376502,0.00463013583794
260397,0.00527216307819
257604,0.00286770402454
14467,0.476456701756
54391,0.00144212611485
40769,0.000707052531652
42366,0.00453007686883
2359,0.0241727177054
195796,0.0289564859122
32034,0.0225076768547
96468,0.00037308910396
82708,0.00776397297159
86472,0.0980829522014
36264,0.00122457672842
56385,0.0024960085284
88950,0.127861246467
61550,0.00146309402771
33095,0.00570201314986
51423,0.90099298954
34053,0.0255400538445
138843,0.00487145595253
91419,0.0121637005359
409676,0.0521194823086
33641,0.00470250798389
41209,0.0331215709448
336806,0.00477024400607
88375,0.0146939018741
113262,0.858794629574
5558,0.543430149555
36443,0.00536911655217
29259,0.00228174775839
111479,0.0254318937659
105001,0.000956727715675
334521,0.018863806501
438283,0.0143468175083
308269,0.39577075839
4933,0.272513747215
337549,0.00437954766676
398535,0.00123743584845
456187,0.00135252159089
48414,0.0262356437743
423122,0.124362356961
223389,0.00349065195769
16311,0.00834983866662
24939,0.204440444708
13584,0.00632708100602
81512,0.00717066740617
94702,0.347941696644
356381,0.0112220514566
80653,0.000442841352196
2993,0.772838294506
18631,0.00240180967376
46567,0.0035552715417
207871,0.0091131767258
14604,0.0113137699664
10740,0.107476904988
19658,0.00223166821525
346,0.0219887755811
101503,0.0055980575271
126238,0.00220548221841
10981,0.0080695413053
16140,0.000511151680257
13448,0.0373895466328
24130,0.00536893354729
89573,0.00192726845853
42416,0.0362294465303
14686,0.00290771224536
11291,0.00312601332553
411088,0.000395536946598
81644,0.0131863374263
38911,0.00594477029517
15764,0.851506412029
111190,0.61549448967
2100,0.000332095398335
44647,0.0341263189912
210739,0.0193043071777
104935,0.132725611329
11008,0.105572402477
43158,0.0120634138584
12255,0.00849503371865
6499,0.00127160432748
366499,0.00474802451208
98297,0.0368797890842
308447,0.234013661742
26290,0.000331950112013
297462,0.00213903142139
233,0.0134281041101
25660,0.0462034568191
42762,0.0025146023836
56952,0.0455439612269
347847,0.150721594691
37306,0.00142613099888
14898,0.0263641402125
365183,0.00570287276059
55721,0.00387497153133
1919,0.00696654245257
13341,0.00147093669511
36867,0.0492549501359
124210,0.00049508648226
136106,0.680180668831
241618,0.000921981642023
77067,0.0237406641245
382322,0.135107696056
194393,0.0116307837889
397003,0.000415083632106
250660,0.0106950039044
14489,0.0145569797605
12890,0.000197193847271
346473,0.328939259052
50217,0.316095918417
115427,0.170868337154
39536,0.0204456932843
115162,0.0336628742516
30077,0.00368799641728
187790,0.197764515877
7517,0.0125484829769
12085,0.00120049191173
29564,0.217491939664
168295,0.00127018557396
50670,0.0353095605969
23527,0.0845244750381
40258,0.00564375985414
381075,0.0146243385971
9026,0.00222323671915
110490,0.0318732261658
127098,0.00158498389646
29109,0.00838485267013
145909,0.003693791572
36968,0.00330538349226
25283,0.00805171765387
6935,0.00208823871799
173421,0.00594224967062
113752,0.00171411677729
121888,0.0299362707883
151043,0.00509190093726
253533,0.0299654714763
20858,0.0189880710095
2652,0.0378122664988
9583,0.00047806094517
42191,0.0176430586725
28585,0.0190853103995
53915,0.00354647473432
2179,0.000582246517297
290916,0.0344079248607
97414,0.0151004232466
38408,0.0080050919205
349045,0.00336670712568
329724,0.00567358965054
46067,0.00254491367377
37724,0.0303755104542
48882,0.000523540365975
84354,0.878333985806
81724,0.0188571810722
9493,0.016558540985
411007,0.124012120068
1793,0.00623851502314
262831,0.00301803392358
131966,0.0345113538206
15734,0.0236538201571
357313,0.00163760595024
13159,0.000758052861784
2295,0.0034994604066
303483,0.00274114520289
18085,0.00402646511793
6934,0.00407000817358
172747,0.00424434896559
80364,0.0184411276132
237202,0.0349683500826
270045,0.00283768726513
31578,0.00505214510486
44069,0.00344931846485
80136,0.0224760491401
37135,0.657708108425
43260,0.0315554849803
144465,0.0355409160256
11327,0.0363121181726
76047,0.00140561175067
85709,0.00286009744741
75657,0.00396030535921
10189,0.1282620579
11084,0.0073664393276
316,0.00243559712544
158426,0.00127494789194
68927,0.0108982454985
412698,0.00113228312694
42587,0.00183463538997
149101,0.0130224628374
24140,0.047928545624
104277,0.018078442663
64442,0.147195085883
10494,0.0203307475895
42279,0.0121862096712
47605,0.0201526023448
53800,0.00278761214577
142830,0.0022772969678
58782,0.0032095736824
80310,0.00202579679899
225283,0.00309276627377
2287,0.000989823020063
147841,0.00175292149652
12651,0.00939310528338
9453,0.000532761740033
24914,0.00272845872678
42262,0.140462264419
83226,0.00181822280865
81113,0.0563929527998
211830,0.000666375795845
162505,0.0793325901031
249457,0.0246509741992
30462,0.0514290034771
139851,0.000754443695769
13041,0.00867495220155
34170,0.0356163904071
